prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index,sample,pair_key
9154,9175,Claude_Code,Claude_Code,epinzur,epinzur,1761208050.0,1761226675.0,1761223305.0,1761295080.0,merged,merged,False,3370.0,839037098,mastra-ai/mastra,same,13,s3_intra,mastra-ai/mastra#9154#9175
9175,9195,Claude_Code,Claude_Code,epinzur,epinzur,1761223305.0,1761295080.0,1761235352.0,1761306291.0,merged,merged,False,59728.0,839037098,mastra-ai/mastra,same,15,s3_intra,mastra-ai/mastra#9175#9195
8269,8431,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1743745533.0,1747049598.0,1744208072.0,1744271580.0,closed_unmerged,closed_unmerged,False,63508.0,131995661,shopware/shopware,same,4,s3_intra,shopware/shopware#8269#8431
8383,8431,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744121904.0,1744807285.0,1744208072.0,1744271580.0,merged,closed_unmerged,False,63508.0,131995661,shopware/shopware,same,9,s3_intra,shopware/shopware#8383#8431
11072,11089,Copilot,Copilot,Copilot,Copilot,1751969433.0,1752482523.0,1752029083.0,1752030678.0,closed_unmerged,closed_unmerged,False,1595.0,131995661,shopware/shopware,same,10,s3_intra,shopware/shopware#11072#11089
11072,11090,Copilot,Copilot,Copilot,Copilot,1751969433.0,1752482523.0,1752029242.0,1757570831.0,closed_unmerged,closed_unmerged,False,453281.0,131995661,shopware/shopware,same,11,s3_intra,shopware/shopware#11072#11090
11090,11395,Copilot,Copilot,Copilot,Copilot,1752029242.0,1757570831.0,1753172030.0,1753263482.0,closed_unmerged,merged,False,91452.0,131995661,shopware/shopware,same,13,s3_intra,shopware/shopware#11090#11395
296,317,OpenAI_Codex,OpenAI_Codex,jeremyfowers,jeremyfowers,1756045804.0,1758815846.0,1756316791.0,1756320499.0,closed_unmerged,merged,False,3708.0,984341155,lemonade-sdk/lemonade,same,5,s3_intra,lemonade-sdk/lemonade#296#317
8395,8406,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1750793731.0,1752686295.0,1750944744.0,1750944801.0,closed_unmerged,merged,False,57.0,105010691,nextcloud/desktop,same,0,s3_intra,nextcloud/desktop#8395#8406
8395,8418,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1750793731.0,1752686295.0,1751263770.0,1751263877.0,closed_unmerged,merged,False,107.0,105010691,nextcloud/desktop,same,6,s3_intra,nextcloud/desktop#8395#8418
8407,8428,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1751009641.0,1752680584.0,1751545111.0,1752684455.0,closed_unmerged,closed_unmerged,False,1135473.0,105010691,nextcloud/desktop,same,13,s3_intra,nextcloud/desktop#8407#8428
8701,8702,Copilot,Copilot,Copilot,Copilot,1757050984.0,1757051966.0,1757051090.0,1757053281.0,closed_unmerged,closed_unmerged,False,876.0,105010691,nextcloud/desktop,same,15,s3_intra,nextcloud/desktop#8701#8702
8708,8720,Copilot,Copilot,Copilot,Copilot,1757083600.0,1759211700.0,1757400979.0,1757669051.0,closed_unmerged,closed_unmerged,False,268072.0,105010691,nextcloud/desktop,same,16,s3_intra,nextcloud/desktop#8708#8720
2560,2561,Cursor,Cursor,callicles,callicles,1752503555.0,1752526907.0,1752505651.0,1753645742.0,merged,merged,False,21256.0,668493044,514-labs/moosestack,same,19,s3_intra,514-labs/moosestack#2560#2561
2728,2794,Cursor,Cursor,callicles,callicles,1757279788.0,1758754334.0,1758726915.0,1759358381.0,closed_unmerged,merged,False,27419.0,668493044,514-labs/moosestack,same,44,s3_intra,514-labs/moosestack#2728#2794
2767,2785,Cursor,Cursor,callicles,callicles,1758124794.0,1758905589.0,1758592600.0,1758592656.0,merged,closed_unmerged,False,56.0,668493044,514-labs/moosestack,same,50,s3_intra,514-labs/moosestack#2767#2785
2787,2794,Cursor,Cursor,callicles,callicles,1758642767.0,1758814043.0,1758726915.0,1759358381.0,closed_unmerged,merged,False,87128.0,668493044,514-labs/moosestack,same,63,s3_intra,514-labs/moosestack#2787#2794
2825,2836,Cursor,Cursor,callicles,callicles,1759771262.0,1759946962.0,1759882425.0,1759972041.0,merged,merged,False,64537.0,668493044,514-labs/moosestack,same,82,s3_intra,514-labs/moosestack#2825#2836
9604,10034,Copilot,Copilot,Copilot,Copilot,1752746166.0,1761353390.0,1754169433.0,1754173314.0,closed_unmerged,merged,False,3881.0,128479644,esphome/esphome,same,0,s3_intra,esphome/esphome#9604#10034
9604,10036,Copilot,Copilot,Copilot,Copilot,1752746166.0,1761353390.0,1754174689.0,1754424577.0,closed_unmerged,merged,False,249888.0,128479644,esphome/esphome,same,1,s3_intra,esphome/esphome#9604#10036
9604,10086,Copilot,Copilot,Copilot,Copilot,1752746166.0,1761353390.0,1754400134.0,1754866016.0,closed_unmerged,closed_unmerged,False,465882.0,128479644,esphome/esphome,same,2,s3_intra,esphome/esphome#9604#10086
10036,10086,Copilot,Copilot,Copilot,Copilot,1754174689.0,1754424577.0,1754400134.0,1754866016.0,merged,closed_unmerged,False,24443.0,128479644,esphome/esphome,same,3,s3_intra,esphome/esphome#10036#10086
74,75,Copilot,Copilot,Copilot,Copilot,1751858947.0,1751859114.0,1751859011.0,1751859114.0,closed_unmerged,closed_unmerged,False,103.0,722597620,rustfs/rustfs,same,0,s3_intra,rustfs/rustfs#74#75
75,76,Copilot,Copilot,Copilot,Copilot,1751859011.0,1751859114.0,1751859092.0,1751859105.0,closed_unmerged,closed_unmerged,False,13.0,722597620,rustfs/rustfs,same,2,s3_intra,rustfs/rustfs#75#76
503,505,Copilot,Copilot,Copilot,Copilot,1757437749.0,1757469024.0,1757468880.0,1757510194.0,closed_unmerged,merged,False,144.0,722597620,rustfs/rustfs,same,3,s3_intra,rustfs/rustfs#503#505
551,557,Copilot,Copilot,Copilot,Copilot,1758017931.0,1758171044.0,1758158553.0,1758673427.0,closed_unmerged,merged,False,12491.0,722597620,rustfs/rustfs,same,4,s3_intra,rustfs/rustfs#551#557
557,561,Copilot,Copilot,Copilot,Copilot,1758158553.0,1758673427.0,1758183336.0,1758186315.0,merged,merged,False,2979.0,722597620,rustfs/rustfs,same,5,s3_intra,rustfs/rustfs#557#561
76,90,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1743093281.0,1743862475.0,1743753970.0,1744468254.0,closed_unmerged,closed_unmerged,False,108505.0,913914262,appdotbuild/agent,same,4,s3_intra,appdotbuild/agent#76#90
292,313,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750179013.0,1759242976.0,1750957399.0,1753780620.0,closed_unmerged,closed_unmerged,False,2823221.0,913914262,appdotbuild/agent,same,41,s3_intra,appdotbuild/agent#292#313
293,299,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750179207.0,1759242959.0,1750253985.0,1759242926.0,closed_unmerged,closed_unmerged,False,8988941.0,913914262,appdotbuild/agent,same,44,s3_intra,appdotbuild/agent#293#299
298,311,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750245114.0,1750878812.0,1750877832.0,1750928329.0,merged,merged,False,980.0,913914262,appdotbuild/agent,same,52,s3_intra,appdotbuild/agent#298#311
299,313,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750253985.0,1759242926.0,1750957399.0,1753780620.0,closed_unmerged,closed_unmerged,False,2823221.0,913914262,appdotbuild/agent,same,54,s3_intra,appdotbuild/agent#299#313
231,232,OpenAI_Codex,OpenAI_Codex,salbahra,salbahra,1747448944.0,1748000329.0,1747449418.0,1747449711.0,merged,merged,False,293.0,11863336,OpenSprinkler/OpenSprinkler-App,same,0,s3_intra,OpenSprinkler/OpenSprinkler-App#231#232
231,233,OpenAI_Codex,OpenAI_Codex,salbahra,salbahra,1747448944.0,1748000329.0,1747450666.0,1747683762.0,merged,merged,False,233096.0,11863336,OpenSprinkler/OpenSprinkler-App,same,1,s3_intra,OpenSprinkler/OpenSprinkler-App#231#233
252,253,OpenAI_Codex,OpenAI_Codex,salbahra,salbahra,1748691345.0,1748692349.0,1748691536.0,1748731287.0,closed_unmerged,merged,False,813.0,11863336,OpenSprinkler/OpenSprinkler-App,same,2,s3_intra,OpenSprinkler/OpenSprinkler-App#252#253
261,263,Copilot,Copilot,Copilot,Copilot,1748892824.0,1749236115.0,1748904125.0,1749053318.0,closed_unmerged,closed_unmerged,False,149193.0,11863336,OpenSprinkler/OpenSprinkler-App,same,4,s3_intra,OpenSprinkler/OpenSprinkler-App#261#263
262,264,OpenAI_Codex,OpenAI_Codex,salbahra,salbahra,1748894256.0,1749236123.0,1748904574.0,1749053301.0,closed_unmerged,merged,False,148727.0,11863336,OpenSprinkler/OpenSprinkler-App,same,5,s3_intra,OpenSprinkler/OpenSprinkler-App#262#264
1207,1214,Copilot,Copilot,Copilot,Copilot,1752616840.0,1760488706.0,1752860079.0,1754071993.0,merged,merged,False,1211914.0,587859813,project-copacetic/copacetic,same,0,s3_intra,project-copacetic/copacetic#1207#1214
1207,1236,Copilot,Copilot,Copilot,Copilot,1752616840.0,1760488706.0,1753826720.0,1759720569.0,merged,closed_unmerged,False,5893849.0,587859813,project-copacetic/copacetic,same,1,s3_intra,project-copacetic/copacetic#1207#1236
1214,1236,Copilot,Copilot,Copilot,Copilot,1752860079.0,1754071993.0,1753826720.0,1759720569.0,merged,closed_unmerged,False,245273.0,587859813,project-copacetic/copacetic,same,4,s3_intra,project-copacetic/copacetic#1214#1236
1236,1247,Copilot,Copilot,Copilot,Copilot,1753826720.0,1759720569.0,1754588638.0,1759463150.0,closed_unmerged,merged,False,4874512.0,587859813,project-copacetic/copacetic,same,5,s3_intra,project-copacetic/copacetic#1236#1247
1247,1285,Copilot,Copilot,Copilot,Copilot,1754588638.0,1759463150.0,1757021235.0,1757094238.0,merged,closed_unmerged,False,73003.0,587859813,project-copacetic/copacetic,same,7,s3_intra,project-copacetic/copacetic#1247#1285
17940,17971,OpenAI_Codex,OpenAI_Codex,jaaydenh,bpmct,1747750829.0,1748023332.0,1747835799.0,1747835823.0,closed_unmerged,closed_unmerged,False,24.0,440752086,coder/coder,same,0,s3_intra,coder/coder#17940#17971
18017,18060,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1748030853.0,1748787502.0,1748357014.0,1749049976.0,closed_unmerged,closed_unmerged,False,430488.0,440752086,coder/coder,same,1,s3_intra,coder/coder#18017#18060
19415,19416,Copilot,Copilot,Copilot,Copilot,1755619686.0,1755622949.0,1755619762.0,1755622159.0,closed_unmerged,closed_unmerged,False,2397.0,440752086,coder/coder,same,2,s3_intra,coder/coder#19415#19416
10294,10296,Cursor,Cursor,abnegate,abnegate,1754895678.0,1754914844.0,1754901599.0,1754980216.0,merged,merged,False,13245.0,180190854,appwrite/appwrite,same,1,s3_intra,appwrite/appwrite#10294#10296
10295,10296,Cursor,Cursor,abnegate,abnegate,1754900780.0,1754915965.0,1754901599.0,1754980216.0,merged,merged,False,14366.0,180190854,appwrite/appwrite,same,2,s3_intra,appwrite/appwrite#10295#10296
10305,10306,Cursor,Cursor,abnegate,abnegate,1755000040.0,1755005841.0,1755000731.0,1756806141.0,merged,closed_unmerged,False,5110.0,180190854,appwrite/appwrite,same,3,s3_intra,appwrite/appwrite#10305#10306
10306,10354,Cursor,Cursor,abnegate,EVDOG4LIFE,1755000731.0,1756806141.0,1755792616.0,1755794127.0,closed_unmerged,merged,False,1511.0,180190854,appwrite/appwrite,same,6,s3_intra,appwrite/appwrite#10306#10354
10499,10500,Copilot,Copilot,Copilot,Copilot,1757962970.0,1757963503.0,1757963494.0,1761172871.0,closed_unmerged,merged,False,9.0,180190854,appwrite/appwrite,same,8,s3_intra,appwrite/appwrite#10499#10500
6210,6214,OpenAI_Codex,OpenAI_Codex,steveruizok,steveruizok,1749419473.0,1749477542.0,1749421752.0,1750847305.0,merged,closed_unmerged,False,55790.0,365739812,tldraw/tldraw,same,3,s3_intra,tldraw/tldraw#6210#6214
6211,6212,OpenAI_Codex,OpenAI_Codex,steveruizok,steveruizok,1749419775.0,1749421736.0,1749419964.0,1749422086.0,merged,merged,False,1772.0,365739812,tldraw/tldraw,same,4,s3_intra,tldraw/tldraw#6211#6212
6212,6214,OpenAI_Codex,OpenAI_Codex,steveruizok,steveruizok,1749419964.0,1749422086.0,1749421752.0,1750847305.0,merged,closed_unmerged,False,334.0,365739812,tldraw/tldraw,same,7,s3_intra,tldraw/tldraw#6212#6214
6214,6225,OpenAI_Codex,OpenAI_Codex,steveruizok,TodePond,1749421752.0,1750847305.0,1749564016.0,1749568128.0,closed_unmerged,merged,False,4112.0,365739812,tldraw/tldraw,same,11,s3_intra,tldraw/tldraw#6214#6225
6214,6270,OpenAI_Codex,OpenAI_Codex,steveruizok,ds300,1749421752.0,1750847305.0,1750239373.0,1750239746.0,closed_unmerged,closed_unmerged,False,373.0,365739812,tldraw/tldraw,same,13,s3_intra,tldraw/tldraw#6214#6270
5459,5462,Cursor,Cursor,sedghi,sedghi,1759526477.0,1759758045.0,1759756033.0,1759757996.0,closed_unmerged,merged,False,1963.0,44164233,OHIF/Viewers,same,0,s3_intra,OHIF/Viewers#5459#5462
4286,4288,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1760464411.0,1760565401.0,1760465318.0,1760578657.0,merged,closed_unmerged,False,100083.0,256628396,onflow/cadence,same,5,s3_intra,onflow/cadence#4286#4288
4291,4293,Copilot,Copilot,Copilot,Copilot,1760479769.0,1760497091.0,1760479799.0,1760497257.0,closed_unmerged,closed_unmerged,False,17292.0,256628396,onflow/cadence,same,7,s3_intra,onflow/cadence#4291#4293
4291,4294,Copilot,Copilot,Copilot,Copilot,1760479769.0,1760497091.0,1760479814.0,1760497900.0,closed_unmerged,closed_unmerged,False,17277.0,256628396,onflow/cadence,same,8,s3_intra,onflow/cadence#4291#4294
4292,4294,Copilot,Copilot,Copilot,Copilot,1760479782.0,1760497421.0,1760479814.0,1760497900.0,closed_unmerged,closed_unmerged,False,17607.0,256628396,onflow/cadence,same,12,s3_intra,onflow/cadence#4292#4294
21,38,OpenAI_Codex,OpenAI_Codex,ultmaster,ultmaster,1750673470.0,1752660833.0,1751353901.0,1752053022.0,closed_unmerged,merged,False,699121.0,895926919,microsoft/poml,same,10,s3_intra,microsoft/poml#21#38
21,45,OpenAI_Codex,OpenAI_Codex,ultmaster,ultmaster,1750673470.0,1752660833.0,1751970078.0,1751970815.0,closed_unmerged,merged,False,737.0,895926919,microsoft/poml,same,13,s3_intra,microsoft/poml#21#45
27,32,OpenAI_Codex,OpenAI_Codex,ultmaster,ultmaster,1750927047.0,1751965232.0,1751270887.0,1751277368.0,merged,merged,False,6481.0,895926919,microsoft/poml,same,23,s3_intra,microsoft/poml#27#32
53,56,OpenAI_Codex,OpenAI_Codex,ultmaster,ultmaster,1752660619.0,1753434270.0,1753355736.0,1753356275.0,merged,merged,False,539.0,895926919,microsoft/poml,same,45,s3_intra,microsoft/poml#53#56
60,61,OpenAI_Codex,OpenAI_Codex,ultmaster,ultmaster,1753768254.0,1753771861.0,1753771275.0,1753771970.0,merged,merged,False,586.0,895926919,microsoft/poml,same,46,s3_intra,microsoft/poml#60#61
5459,5461,Copilot,Copilot,Copilot,Copilot,1759084402.0,1759085496.0,1759085171.0,1759134611.0,closed_unmerged,closed_unmerged,False,325.0,49670957,eclipse-rdf4j/rdf4j,same,0,s3_intra,eclipse-rdf4j/rdf4j#5459#5461
446,447,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1747557278.0,1747557319.0,1747557309.0,1747749992.0,merged,closed_unmerged,False,10.0,213728552,Rello/analytics,same,7,s3_intra,Rello/analytics#446#447
449,485,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1747561373.0,1749376055.0,1749375421.0,1749375791.0,closed_unmerged,merged,False,370.0,213728552,Rello/analytics,same,60,s3_intra,Rello/analytics#449#485
451,503,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1747563518.0,1751716229.0,1751715208.0,1751715248.0,closed_unmerged,merged,False,40.0,213728552,Rello/analytics,same,117,s3_intra,Rello/analytics#451#503
453,455,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1747575829.0,1747575891.0,1747575860.0,1747575912.0,merged,merged,False,31.0,213728552,Rello/analytics,same,122,s3_intra,Rello/analytics#453#455
490,502,OpenAI_Codex,OpenAI_Codex,Rello,Rello,1750176574.0,1751716195.0,1751471747.0,1751714417.0,closed_unmerged,merged,False,242670.0,213728552,Rello/analytics,same,154,s3_intra,Rello/analytics#490#502
5629,5638,Cursor,Cursor,jdx,jdx,1752473657.0,1752851612.0,1752499349.0,1754213717.0,merged,merged,False,352263.0,586920414,jdx/mise,same,15,s3_intra,jdx/mise#5629#5638
5635,5638,Cursor,Cursor,jdx,jdx,1752499309.0,1753324783.0,1752499349.0,1754213717.0,closed_unmerged,merged,False,825434.0,586920414,jdx/mise,same,19,s3_intra,jdx/mise#5635#5638
5637,5715,Cursor,Cursor,jdx,jdx,1752499343.0,1753324942.0,1753025731.0,1753029815.0,closed_unmerged,merged,False,4084.0,586920414,jdx/mise,same,28,s3_intra,jdx/mise#5637#5715
5638,5845,Cursor,Cursor,jdx,jdx,1752499349.0,1754213717.0,1753914984.0,1753916465.0,merged,merged,False,1481.0,586920414,jdx/mise,same,33,s3_intra,jdx/mise#5638#5845
5639,5715,Cursor,Cursor,jdx,jdx,1752499356.0,1758255303.0,1753025731.0,1753029815.0,closed_unmerged,merged,False,4084.0,586920414,jdx/mise,same,35,s3_intra,jdx/mise#5639#5715
521,531,Copilot,Copilot,Copilot,Copilot,1748065899.0,1751617201.0,1748349928.0,1748350539.0,closed_unmerged,merged,False,611.0,622646426,elsa-workflows/elsa-studio,same,0,s3_intra,elsa-workflows/elsa-studio#521#531
735,736,OpenAI_Codex,OpenAI_Codex,shiosyakeyakini-info,shiosyakeyakini-info,1750931419.0,1751189479.0,1750949359.0,1750949384.0,merged,merged,False,25.0,624615692,shiosyakeyakini-info/miria,same,0,s3_intra,shiosyakeyakini-info/miria#735#736
735,752,OpenAI_Codex,OpenAI_Codex,shiosyakeyakini-info,shiosyakeyakini-info,1750931419.0,1751189479.0,1751169060.0,1751193752.0,merged,merged,False,20419.0,624615692,shiosyakeyakini-info/miria,same,1,s3_intra,shiosyakeyakini-info/miria#735#752
764,767,Copilot,Copilot,Copilot,Copilot,1751356952.0,1751775022.0,1751363922.0,1751771628.0,merged,merged,False,407706.0,624615692,shiosyakeyakini-info/miria,same,2,s3_intra,shiosyakeyakini-info/miria#764#767
781,828,Copilot,Copilot,Copilot,Copilot,1751858667.0,1756324864.0,1756199573.0,1756207308.0,closed_unmerged,merged,False,7735.0,624615692,shiosyakeyakini-info/miria,same,3,s3_intra,shiosyakeyakini-info/miria#781#828
269,287,Cursor,Cursor,luoling8192,luoling8192,1751871560.0,1752084084.0,1752082133.0,1752082530.0,merged,merged,False,397.0,929338255,groupultra/telegram-search,same,1,s3_intra,groupultra/telegram-search#269#287
356,373,OpenAI_Codex,OpenAI_Codex,luoling8192,luoling8192,1758106546.0,1760431461.0,1759649048.0,1759659040.0,closed_unmerged,merged,False,9992.0,929338255,groupultra/telegram-search,same,5,s3_intra,groupultra/telegram-search#356#373
372,373,OpenAI_Codex,OpenAI_Codex,luoling8192,luoling8192,1759649027.0,1759677156.0,1759649048.0,1759659040.0,merged,merged,False,9992.0,929338255,groupultra/telegram-search,same,9,s3_intra,groupultra/telegram-search#372#373
372,378,OpenAI_Codex,OpenAI_Codex,luoling8192,luoling8192,1759649027.0,1759677156.0,1759661989.0,1759681664.0,merged,closed_unmerged,False,15167.0,929338255,groupultra/telegram-search,same,12,s3_intra,groupultra/telegram-search#372#378
373,374,OpenAI_Codex,OpenAI_Codex,luoling8192,luoling8192,1759649048.0,1759659040.0,1759649050.0,1760431269.0,merged,closed_unmerged,False,9990.0,929338255,groupultra/telegram-search,same,13,s3_intra,groupultra/telegram-search#373#374
1545,1547,Copilot,Copilot,Copilot,Copilot,1754588095.0,1754629012.0,1754588146.0,1754592304.0,closed_unmerged,merged,False,4158.0,23156260,CMB2/CMB2,same,0,s3_intra,CMB2/CMB2#1545#1547
1379,1380,OpenAI_Codex,OpenAI_Codex,smorimoto,smorimoto,1756364498.0,1756366124.0,1756365050.0,1756366246.0,merged,merged,False,1074.0,233476269,acacode/swagger-typescript-api,same,0,s3_intra,acacode/swagger-typescript-api#1379#1380
270,271,OpenAI_Codex,OpenAI_Codex,ltwlf,ltwlf,1750192604.0,1750194100.0,1750193368.0,1750194024.0,closed_unmerged,merged,False,656.0,224980941,ltwlf/json-diff-ts,same,0,s3_intra,ltwlf/json-diff-ts#270#271
320,321,Copilot,Copilot,Copilot,Copilot,1754378306.0,1754641722.0,1754382825.0,1754466218.0,merged,closed_unmerged,False,83393.0,224980941,ltwlf/json-diff-ts,same,1,s3_intra,ltwlf/json-diff-ts#320#321
320,323,Copilot,Copilot,Copilot,Copilot,1754378306.0,1754641722.0,1754466089.0,1754550758.0,merged,merged,False,84669.0,224980941,ltwlf/json-diff-ts,same,2,s3_intra,ltwlf/json-diff-ts#320#323
321,323,Copilot,Copilot,Copilot,Copilot,1754382825.0,1754466218.0,1754466089.0,1754550758.0,closed_unmerged,merged,False,129.0,224980941,ltwlf/json-diff-ts,same,3,s3_intra,ltwlf/json-diff-ts#321#323
77,129,OpenAI_Codex,OpenAI_Codex,jjmata,jjmata,1754375445.0,1761314866.0,1756238370.0,1756256460.0,merged,closed_unmerged,False,18090.0,1024661423,we-promise/sure,same,4,s3_intra,we-promise/sure#77#129
77,160,OpenAI_Codex,OpenAI_Codex,jjmata,jjmata,1754375445.0,1761314866.0,1758663480.0,1758665949.0,merged,merged,False,2469.0,1024661423,we-promise/sure,same,6,s3_intra,we-promise/sure#77#160
77,163,OpenAI_Codex,OpenAI_Codex,jjmata,jjmata,1754375445.0,1761314866.0,1758792367.0,1758793404.0,merged,merged,False,1037.0,1024661423,we-promise/sure,same,8,s3_intra,we-promise/sure#77#163
